timestamp,soil_temp,air_temp,soil_moisture,humidity,light_intensity,irrigation_status
2025-11-04 14:20:59,33.02,19.12,75.68,49.18,599.13,2
2025-11-04 14:20:59,25.9,18.05,30.7,43.01,768.14,0
2025-11-04 14:20:59,31.42,38.34,19.05,33.33,244.55,1
2025-11-04 14:20:59,17.46,39.0,86.51,88.06,368.25,2
2025-11-04 14:20:59,21.78,35.82,54.6,51.79,278.53,0
2025-11-04 14:20:59,34.34,26.3,10.75,83.54,643.28,1
2025-11-04 14:20:59,17.78,41.2,31.14,75.46,259.24,0
2025-11-04 14:20:59,17.08,35.43,60.54,76.24,174.21,0
2025-11-04 14:20:59,28.23,34.25,32.82,94.74,1190.12,0
2025-11-04 14:20:59,36.8,18.97,20.88,35.87,1133.36,1
2025-11-04 14:20:59,22.07,30.92,67.02,64.21,820.34,0
2025-11-04 14:20:59,19.25,41.99,58.37,47.52,248.98,0
2025-11-04 14:20:59,16.63,33.63,80.96,38.39,556.42,2
2025-11-04 14:20:59,35.37,21.69,47.97,52.61,424.22,0
2025-11-04 14:20:59,26.2,28.0,48.53,44.61,688.85,0
2025-11-04 14:20:59,15.92,41.33,32.45,39.01,491.97,0
2025-11-04 14:20:59,32.38,23.2,67.59,42.42,1165.39,0
2025-11-04 14:20:59,35.65,31.92,83.67,50.34,1103.4,2
2025-11-04 14:20:59,22.15,19.69,24.14,85.21,525.79,1
2025-11-04 14:20:59,17.96,36.66,15.08,48.62,930.37,1
2025-11-04 14:20:59,34.52,28.25,46.02,93.64,450.78,0
2025-11-04 14:20:59,19.41,21.15,28.03,51.81,1086.28,1
2025-11-04 14:20:59,17.77,21.48,43.56,75.21,1051.09,0
2025-11-04 14:20:59,37.78,30.38,62.26,58.47,973.96,0
2025-11-04 14:20:59,19.5,41.41,12.72,58.69,760.7,1
2025-11-04 14:20:59,30.83,37.75,43.04,64.15,454.01,0
2025-11-04 14:20:59,27.33,19.17,35.84,37.55,1053.68,0
2025-11-04 14:20:59,32.58,23.83,88.85,89.1,229.32,2
2025-11-04 14:20:59,20.28,38.61,40.34,51.58,155.08,0
2025-11-04 14:20:59,37.4,25.69,55.88,83.81,737.89,0
2025-11-04 14:20:59,25.88,40.55,13.66,39.05,445.52,1
2025-11-04 14:20:59,16.94,40.82,12.67,68.15,315.64,1
2025-11-04 14:20:59,29.12,19.36,15.25,42.78,580.49,1
2025-11-04 14:20:59,15.55,18.2,78.47,83.78,763.89,2
2025-11-04 14:20:59,25.94,24.69,66.18,76.28,1090.53,0
2025-11-04 14:20:59,29.21,40.48,69.75,39.84,1115.31,0
2025-11-04 14:20:59,30.82,21.41,59.05,34.22,1087.9,0
2025-11-04 14:20:59,15.05,29.85,36.22,88.17,1014.85,0
2025-11-04 14:20:59,15.15,29.25,61.12,89.01,620.51,0
2025-11-04 14:20:59,21.1,22.0,75.97,83.13,146.66,2
2025-11-04 14:20:59,26.68,32.56,61.02,73.17,1011.61,0
2025-11-04 14:20:59,21.05,37.75,20.77,80.31,533.49,1
2025-11-04 14:20:59,30.23,38.37,25.64,62.59,508.18,1
2025-11-04 14:20:59,25.0,33.95,75.18,56.67,938.33,2
2025-11-04 14:20:59,26.58,19.97,75.35,39.83,577.59,2
2025-11-04 14:20:59,37.39,38.07,66.8,44.37,922.82,0
2025-11-04 14:20:59,34.47,30.13,62.7,41.18,707.21,0
2025-11-04 14:20:59,15.73,30.2,53.71,75.79,180.56,0
2025-11-04 14:20:59,17.6,31.58,33.03,76.71,975.5,0
2025-11-04 14:20:59,33.11,25.69,34.56,77.13,526.24,0
2025-11-04 14:20:59,37.47,29.01,79.96,87.58,216.14,2
2025-11-04 14:20:59,32.89,39.79,89.53,73.69,442.7,2
2025-11-04 14:20:59,21.09,25.74,77.47,33.89,409.31,2
2025-11-04 14:20:59,30.06,40.17,15.47,75.96,778.82,1
2025-11-04 14:20:59,21.83,28.62,20.57,69.54,1048.86,1
2025-11-04 14:20:59,35.38,38.96,32.25,66.83,470.54,0
2025-11-04 14:20:59,29.72,34.67,78.19,41.92,931.12,2
2025-11-04 14:20:59,32.68,38.9,79.41,69.42,334.9,2
2025-11-04 14:20:59,26.95,30.85,49.27,80.62,508.45,0
2025-11-04 14:20:59,16.25,40.09,47.91,41.79,1169.48,0
2025-11-04 14:20:59,23.48,24.12,14.91,82.97,793.82,1
2025-11-04 14:20:59,24.07,31.69,22.1,87.18,841.46,1
2025-11-04 14:20:59,16.56,20.56,68.74,47.44,1013.72,0
2025-11-04 14:20:59,31.29,31.34,18.61,66.91,377.84,1
2025-11-04 14:20:59,34.72,34.99,53.72,88.67,1048.28,0
2025-11-04 14:20:59,33.39,31.27,46.03,68.25,1119.54,0
2025-11-04 14:20:59,29.57,36.38,83.62,72.72,845.94,2
2025-11-04 14:20:59,25.53,29.72,10.54,77.46,258.71,1
2025-11-04 14:20:59,21.82,24.22,86.87,85.0,107.38,2
2025-11-04 14:20:59,31.59,24.13,25.12,66.65,686.36,1
2025-11-04 14:20:59,31.84,33.18,47.81,93.35,901.85,0
2025-11-04 14:20:59,23.04,31.73,17.9,48.25,321.08,1
2025-11-04 14:20:59,21.28,18.34,63.8,57.74,702.34,0
2025-11-04 14:20:59,31.24,34.24,81.43,45.93,1176.92,2
2025-11-04 14:20:59,37.55,20.48,42.72,68.55,147.69,0
2025-11-04 14:20:59,37.43,39.92,62.66,48.94,1126.3,0
2025-11-04 14:20:59,27.9,40.12,47.42,65.58,1150.45,0
2025-11-04 14:20:59,27.15,33.82,24.14,72.69,704.48,1
2025-11-04 14:20:59,29.34,27.01,24.23,63.95,614.83,1
2025-11-04 14:20:59,20.97,28.98,18.47,81.89,135.54,1
2025-11-04 14:20:59,16.15,41.78,77.32,47.21,734.54,2
2025-11-04 14:20:59,15.06,21.94,32.78,74.1,738.19,0
2025-11-04 14:20:59,26.62,23.68,33.07,81.72,1073.53,0
2025-11-04 14:20:59,15.02,22.51,34.19,49.81,222.8,0
2025-11-04 14:20:59,30.53,19.11,25.49,94.35,501.0,1
2025-11-04 14:20:59,33.95,24.45,62.56,36.77,308.26,0
2025-11-04 14:20:59,33.87,37.2,87.05,41.51,863.54,2
2025-11-04 14:20:59,31.1,20.61,14.79,65.42,117.11,1
2025-11-04 14:20:59,30.11,20.53,74.02,60.81,304.12,2
2025-11-04 14:20:59,33.18,21.91,13.49,33.43,637.01,1
2025-11-04 14:20:59,28.34,22.55,57.76,42.18,1174.12,0
2025-11-04 14:20:59,35.94,39.74,38.19,50.59,220.25,0
2025-11-04 14:20:59,37.26,27.48,14.63,39.19,134.78,1
2025-11-04 14:20:59,32.74,32.19,15.96,81.6,222.11,1
2025-11-04 14:20:59,15.85,32.82,55.34,43.86,195.73,0
2025-11-04 14:20:59,23.92,35.95,52.57,63.11,368.42,0
2025-11-04 14:20:59,17.02,40.08,59.39,85.63,325.57,0
2025-11-04 14:20:59,36.96,39.36,20.48,39.22,675.39,1
2025-11-04 14:20:59,15.4,24.4,63.23,82.11,673.69,0
2025-11-04 14:20:59,24.95,31.45,73.96,37.26,644.18,2
2025-11-04 14:20:59,22.69,22.4,38.17,93.63,901.05,0
2025-11-04 14:20:59,17.42,22.68,25.45,72.84,580.04,1
2025-11-04 14:20:59,20.35,38.61,28.21,59.82,556.87,1
2025-11-04 14:20:59,32.9,21.1,38.91,93.52,513.36,0
2025-11-04 14:20:59,34.89,39.98,53.14,63.98,1063.44,0
2025-11-04 14:20:59,19.83,25.6,40.88,88.52,299.01,0
2025-11-04 14:20:59,18.73,19.13,76.12,36.11,141.45,2
2025-11-04 14:20:59,29.14,37.08,57.07,57.28,648.84,0
2025-11-04 14:20:59,29.9,32.7,22.75,75.58,408.68,1
2025-11-04 14:20:59,19.82,40.84,43.64,72.02,303.75,0
2025-11-04 14:20:59,21.35,37.45,49.41,69.51,530.27,0
2025-11-04 14:20:59,26.43,35.49,50.23,54.26,609.72,0
2025-11-04 14:20:59,36.63,39.34,34.08,87.96,452.63,0
2025-11-04 14:20:59,23.15,32.9,13.44,58.31,244.18,1
2025-11-04 14:20:59,35.45,38.31,41.08,68.28,163.62,0
2025-11-04 14:20:59,32.37,40.71,71.33,91.0,153.04,2
2025-11-04 14:20:59,23.29,29.09,29.86,70.21,1027.22,1
2025-11-04 14:20:59,21.94,36.79,40.92,44.55,615.13,0
2025-11-04 14:20:59,18.69,26.51,75.93,81.57,1172.77,2
2025-11-04 14:20:59,15.24,33.16,52.31,85.79,576.44,0
2025-11-04 14:20:59,29.97,26.47,79.68,66.59,1179.93,2
2025-11-04 14:20:59,27.48,24.28,36.45,38.6,1024.06,0
2025-11-04 14:20:59,15.95,26.64,41.31,74.97,294.07,0
2025-11-04 14:20:59,25.61,37.48,69.0,69.36,444.55,0
2025-11-04 14:20:59,37.32,34.73,89.09,61.33,563.34,2
2025-11-04 14:20:59,33.64,26.25,65.06,77.03,852.9,0
2025-11-04 14:20:59,36.03,31.64,85.7,31.26,1091.87,2
2025-11-04 14:20:59,22.07,26.01,83.23,33.23,874.75,2
2025-11-04 14:20:59,37.84,22.75,31.62,76.11,539.9,0
2025-11-04 14:20:59,17.94,24.16,52.9,73.55,315.22,0
2025-11-04 14:20:59,30.92,24.47,56.15,41.72,854.42,0
2025-11-04 14:20:59,18.81,19.06,50.14,80.2,484.53,0
2025-11-04 14:20:59,21.39,24.91,16.84,90.92,336.2,1
2025-11-04 14:20:59,34.79,26.24,76.61,65.67,1017.94,2
2025-11-04 14:20:59,15.31,19.95,48.36,33.64,548.49,0
2025-11-04 14:20:59,29.07,18.39,88.71,78.59,146.81,2
2025-11-04 14:20:59,20.8,18.76,50.37,52.37,682.0,0
2025-11-04 14:20:59,18.37,33.9,67.18,67.06,246.77,0
2025-11-04 14:20:59,30.57,37.97,57.86,31.09,289.36,0
2025-11-04 14:20:59,18.19,30.3,11.74,59.5,918.44,1
2025-11-04 14:20:59,37.85,41.84,15.26,44.15,1032.5,1
2025-11-04 14:20:59,27.58,25.31,34.47,31.96,545.59,0
2025-11-04 14:20:59,24.29,18.61,80.61,66.95,586.72,2
2025-11-04 14:20:59,37.97,31.5,45.31,48.87,545.29,0
2025-11-04 14:20:59,16.52,36.9,11.61,68.56,690.58,1
2025-11-04 14:20:59,28.66,28.12,88.05,36.78,850.66,2
2025-11-04 14:20:59,31.28,38.36,34.26,63.68,1167.72,0
2025-11-04 14:20:59,26.41,38.29,84.57,60.76,112.74,2
2025-11-04 14:20:59,32.77,34.6,30.43,82.57,1128.04,0
2025-11-04 14:20:59,27.72,21.71,22.96,85.02,997.99,1
2025-11-04 14:20:59,25.26,35.46,60.83,75.59,300.51,0
2025-11-04 14:20:59,33.6,36.78,49.49,52.5,827.17,0
2025-11-04 14:20:59,32.49,34.09,31.72,57.68,1164.97,0
2025-11-04 14:20:59,20.69,31.95,61.53,32.06,371.09,0
2025-11-04 14:20:59,32.62,38.27,68.51,62.59,498.99,0
2025-11-04 14:20:59,22.11,30.87,83.29,94.01,1169.42,2
2025-11-04 14:20:59,37.55,33.84,85.67,86.08,624.76,2
2025-11-04 14:20:59,31.57,36.41,72.58,50.21,941.06,2
2025-11-04 14:20:59,31.6,19.91,23.7,68.8,1064.21,1
2025-11-04 14:20:59,15.35,37.66,72.56,68.46,596.5,2
2025-11-04 14:20:59,15.92,33.24,50.95,76.43,531.77,0
2025-11-04 14:20:59,18.11,33.47,17.55,84.77,287.75,1
2025-11-04 14:20:59,28.76,18.59,41.1,47.45,276.53,0
2025-11-04 14:20:59,28.3,27.01,75.21,51.86,983.53,2
2025-11-04 14:20:59,24.65,19.29,83.36,75.23,308.95,2
2025-11-04 14:20:59,22.57,20.24,42.43,78.98,179.57,0
2025-11-04 14:20:59,33.21,29.57,17.23,71.31,390.62,1
2025-11-04 14:20:59,37.02,31.46,86.86,47.72,839.04,2
2025-11-04 14:20:59,29.2,19.54,53.65,80.92,604.86,0
2025-11-04 14:20:59,23.19,21.44,28.41,87.49,845.45,1
2025-11-04 14:20:59,20.6,23.01,80.23,40.48,572.23,2
2025-11-04 14:20:59,28.33,37.4,28.42,65.77,1066.54,1
2025-11-04 14:20:59,21.0,34.4,20.62,76.59,155.78,1
2025-11-04 14:20:59,25.94,19.33,23.88,84.9,342.91,1
2025-11-04 14:20:59,32.81,39.42,10.17,54.71,738.85,1
2025-11-04 14:20:59,15.11,20.04,30.29,53.86,745.94,0
2025-11-04 14:20:59,28.71,25.99,30.77,81.72,936.31,0
2025-11-04 14:20:59,25.78,36.07,28.37,76.3,598.73,1
2025-11-04 14:20:59,25.68,21.41,39.11,88.82,852.55,0
2025-11-04 14:20:59,34.76,34.88,11.48,80.51,1163.37,1
2025-11-04 14:20:59,15.18,37.47,25.31,87.25,1160.03,1
2025-11-04 14:20:59,31.66,22.42,27.61,64.02,324.34,1
2025-11-04 14:20:59,26.51,32.0,75.65,56.83,301.42,2
2025-11-04 14:20:59,31.0,29.09,52.09,32.15,1105.97,0
2025-11-04 14:20:59,21.26,25.59,18.9,67.46,1019.57,1
2025-11-04 14:20:59,21.05,31.98,89.64,37.67,637.23,2
2025-11-04 14:20:59,26.16,37.6,66.45,65.62,432.81,0
2025-11-04 14:20:59,28.46,24.55,62.63,35.43,953.93,0
2025-11-04 14:20:59,20.48,26.95,51.94,92.95,713.95,0
2025-11-04 14:20:59,37.73,20.56,18.78,90.73,675.42,1
2025-11-04 14:20:59,21.73,20.87,84.67,45.78,1046.52,2
2025-11-04 14:20:59,26.97,29.96,36.72,56.83,989.75,0
2025-11-04 14:20:59,27.3,20.24,27.65,44.38,517.73,1
2025-11-04 14:20:59,17.68,36.82,55.75,40.1,290.65,0
2025-11-04 14:20:59,30.93,21.16,19.78,84.92,369.29,1
2025-11-04 14:20:59,15.84,32.97,89.46,49.31,1005.71,2
2025-11-04 14:20:59,30.96,18.49,41.15,91.33,906.26,0
2025-11-04 14:20:59,37.1,29.99,31.86,63.95,141.55,0
2025-11-04 14:20:59,33.81,36.33,56.13,94.81,287.35,0
2025-11-04 14:20:59,31.1,20.06,39.36,41.39,948.01,0
2025-11-04 14:20:59,28.01,26.78,61.39,48.72,842.11,0
2025-11-04 14:20:59,29.28,37.8,61.76,82.07,958.17,0
2025-11-04 14:20:59,37.75,27.65,53.48,63.17,317.61,0
2025-11-04 14:20:59,17.01,41.97,58.49,44.9,1071.97,0
2025-11-04 14:20:59,21.95,34.05,12.33,53.62,1136.01,1
2025-11-04 14:20:59,22.64,24.94,87.9,34.42,793.36,2
2025-11-04 14:20:59,29.65,31.43,25.56,31.08,797.78,1
2025-11-04 14:20:59,17.93,41.73,46.35,74.35,212.95,0
2025-11-04 14:20:59,30.15,41.8,70.06,53.89,778.69,2
2025-11-04 14:20:59,23.76,32.76,84.01,46.66,696.54,2
2025-11-04 14:20:59,25.43,19.5,87.2,33.78,432.84,2
2025-11-04 14:20:59,16.81,40.41,32.46,61.34,237.45,0
2025-11-04 14:20:59,17.84,36.41,31.78,69.42,122.35,0
2025-11-04 14:20:59,16.45,21.96,38.78,91.32,830.01,0
2025-11-04 14:20:59,20.03,23.64,65.09,64.99,207.18,0
2025-11-04 14:20:59,29.39,30.56,14.27,55.4,1088.91,1
2025-11-04 14:20:59,18.86,26.48,26.51,30.99,1123.89,1
2025-11-04 14:20:59,27.77,28.59,14.08,33.93,1042.76,1
2025-11-04 14:20:59,37.89,21.05,75.0,94.37,775.89,2
2025-11-04 14:20:59,34.46,26.21,32.62,73.59,696.41,0
2025-11-04 14:20:59,30.63,35.61,66.33,69.35,790.05,0
2025-11-04 14:20:59,37.25,33.29,15.9,63.44,1184.41,1
2025-11-04 14:20:59,20.19,40.13,73.76,70.56,675.0,2
2025-11-04 14:20:59,22.79,28.21,60.38,50.93,412.78,0
2025-11-04 14:20:59,26.25,30.91,14.28,68.02,941.72,1
2025-11-04 14:20:59,18.27,38.59,47.7,82.44,813.77,0
2025-11-04 14:20:59,32.05,28.81,41.85,87.38,1016.44,0
2025-11-04 14:20:59,26.55,40.4,31.44,62.74,172.02,0
2025-11-04 14:20:59,36.53,23.8,36.75,61.26,767.09,0
2025-11-04 14:20:59,23.72,40.95,80.32,50.42,1061.34,2
2025-11-04 14:20:59,23.39,24.22,64.43,39.23,596.55,0
2025-11-04 14:20:59,28.3,30.5,14.6,51.46,433.48,1
2025-11-04 14:20:59,33.17,32.44,13.21,35.57,1080.04,1
2025-11-04 14:20:59,29.84,23.73,65.2,73.64,896.93,0
2025-11-04 14:20:59,33.4,32.31,63.12,73.43,609.92,0
2025-11-04 14:20:59,24.8,35.66,73.18,54.59,694.66,2
2025-11-04 14:20:59,16.82,35.13,77.4,93.88,526.85,2
2025-11-04 14:20:59,27.7,37.0,86.27,87.09,1139.96,2
2025-11-04 14:20:59,36.85,35.09,52.82,72.71,607.63,0
2025-11-04 14:20:59,34.31,31.65,64.84,65.55,182.2,0
2025-11-04 14:20:59,23.57,40.96,65.8,85.5,249.56,0
2025-11-04 14:20:59,16.42,28.29,19.68,69.49,995.59,1
2025-11-04 14:20:59,23.33,26.89,58.36,42.77,1001.74,0
2025-11-04 14:20:59,31.17,22.12,54.47,83.73,513.62,0
2025-11-04 14:20:59,27.8,32.62,81.84,44.46,819.28,2
2025-11-04 14:20:59,35.83,37.67,30.81,40.18,200.03,0
2025-11-04 14:20:59,33.38,36.86,40.84,38.84,1186.73,0
2025-11-04 14:20:59,23.92,23.15,34.0,94.56,967.63,0
2025-11-04 14:20:59,20.06,37.95,39.27,38.12,131.85,0
2025-11-04 14:20:59,16.01,37.51,76.98,93.73,990.62,2
2025-11-04 14:20:59,27.79,30.69,46.54,39.42,759.75,0
2025-11-04 14:20:59,32.29,20.44,36.75,87.07,528.25,0
2025-11-04 14:20:59,24.84,39.01,28.38,76.14,379.9,1
2025-11-04 14:20:59,33.94,31.46,47.53,73.94,268.79,0
2025-11-04 14:20:59,26.91,22.64,27.79,30.46,135.43,1
2025-11-04 14:20:59,16.27,18.72,31.77,43.58,240.73,0
2025-11-04 14:20:59,25.66,37.93,73.89,85.71,167.39,2
2025-11-04 14:20:59,18.47,34.94,81.41,82.42,487.83,2
2025-11-04 14:20:59,31.16,25.88,61.91,31.62,262.33,0
2025-11-04 14:20:59,29.18,19.47,85.94,78.18,1004.72,2
2025-11-04 14:20:59,17.03,28.71,82.27,89.61,169.21,2
2025-11-04 14:20:59,25.03,20.9,78.77,81.35,487.12,2
2025-11-04 14:20:59,37.05,20.48,57.32,50.71,1053.47,0
2025-11-04 14:20:59,18.51,23.6,73.68,80.61,1156.09,2
2025-11-04 14:20:59,27.83,18.56,72.82,53.94,140.02,2
2025-11-04 14:20:59,30.76,23.43,32.14,45.68,565.43,0
2025-11-04 14:20:59,21.17,29.38,48.4,76.44,134.63,0
2025-11-04 14:20:59,26.39,35.54,42.89,34.26,1085.53,0
2025-11-04 14:20:59,19.86,28.15,19.57,39.16,824.27,1
2025-11-04 14:20:59,26.13,31.3,22.35,68.72,295.52,1
2025-11-04 14:20:59,18.86,35.8,76.08,77.14,899.94,2
2025-11-04 14:20:59,17.13,20.97,82.18,81.83,389.03,2
2025-11-04 14:20:59,18.37,19.31,13.49,50.73,1015.41,1
2025-11-04 14:20:59,37.1,41.74,49.88,59.46,401.05,0
2025-11-04 14:20:59,17.64,19.25,48.94,33.94,198.12,0
2025-11-04 14:20:59,37.54,24.77,15.59,74.61,308.6,1
2025-11-04 14:20:59,37.64,38.21,59.27,93.62,273.69,0
2025-11-04 14:20:59,28.69,35.5,10.4,85.62,246.61,1
2025-11-04 14:20:59,30.46,30.3,71.19,63.04,1054.77,2
2025-11-04 14:20:59,23.06,39.6,22.67,85.95,227.27,1
2025-11-04 14:20:59,34.33,20.57,33.28,51.67,255.23,0
2025-11-04 14:20:59,32.26,19.72,36.85,38.39,1150.73,0
2025-11-04 14:20:59,37.93,31.47,65.84,51.94,298.53,0
2025-11-04 14:20:59,24.75,22.45,53.82,91.49,1054.6,0
2025-11-04 14:20:59,22.76,31.28,40.76,67.4,628.75,0
2025-11-04 14:20:59,36.99,28.86,33.66,94.85,596.79,0
2025-11-04 14:20:59,22.28,29.4,61.52,94.83,966.81,0
2025-11-04 14:20:59,19.84,37.97,52.89,87.2,714.51,0
2025-11-04 14:20:59,23.26,19.15,59.43,79.33,620.53,0
2025-11-04 14:20:59,20.46,40.92,59.79,94.07,1006.77,0
2025-11-04 14:20:59,18.44,36.09,46.54,59.15,994.94,0
2025-11-04 14:20:59,35.23,32.39,25.91,39.71,650.53,1
2025-11-04 14:20:59,16.92,18.79,31.66,78.92,422.94,0
2025-11-04 14:20:59,23.14,25.32,66.47,43.54,454.5,0
2025-11-04 14:20:59,15.68,24.87,53.87,34.62,885.28,0
2025-11-04 14:20:59,29.33,39.24,59.26,72.28,1115.58,0
2025-11-04 14:20:59,16.21,39.65,50.83,58.09,767.02,0
2025-11-04 14:20:59,23.19,30.05,61.47,38.6,1038.78,0
2025-11-04 14:20:59,18.88,26.63,69.63,35.18,429.89,0
2025-11-04 14:20:59,16.25,19.3,41.27,91.54,139.41,0
2025-11-04 14:20:59,16.03,41.35,19.54,74.6,207.86,1
2025-11-04 14:20:59,18.84,31.61,11.73,43.42,210.33,1
2025-11-04 14:20:59,15.14,18.55,15.99,81.92,455.15,1
2025-11-04 14:20:59,33.04,40.19,74.33,43.6,538.2,2
2025-11-04 14:20:59,29.49,32.51,10.78,89.11,457.36,1
2025-11-04 14:20:59,23.72,18.99,22.25,86.95,945.21,1
2025-11-04 14:20:59,15.43,28.04,44.32,51.33,1165.03,0
2025-11-04 14:20:59,37.51,31.9,36.53,43.06,528.61,0
2025-11-04 14:20:59,35.57,19.37,55.82,87.15,496.53,0
2025-11-04 14:20:59,17.11,18.79,48.69,42.32,781.65,0
2025-11-04 14:20:59,28.54,37.76,84.78,31.01,619.5,2
2025-11-04 14:20:59,30.39,40.54,36.02,81.23,1177.15,0
2025-11-04 14:20:59,30.82,20.4,21.25,35.16,343.15,1
2025-11-04 14:20:59,15.74,31.28,19.23,42.86,612.36,1
2025-11-04 14:20:59,36.79,34.25,82.98,57.5,465.9,2
2025-11-04 14:20:59,25.84,35.95,57.48,77.4,383.18,0
2025-11-04 14:20:59,24.05,27.39,81.4,58.09,792.12,2
2025-11-04 14:20:59,24.7,25.29,16.28,64.66,533.96,1
2025-11-04 14:20:59,24.55,33.08,34.99,61.11,329.85,0
2025-11-04 14:20:59,28.3,29.85,50.37,32.27,1159.81,0
2025-11-04 14:20:59,23.17,22.77,14.5,68.28,811.23,1
2025-11-04 14:20:59,18.17,25.27,68.99,46.41,953.55,0
2025-11-04 14:20:59,18.56,28.42,24.53,38.95,329.08,1
2025-11-04 14:20:59,36.11,24.17,19.72,48.49,993.99,1
2025-11-04 14:20:59,33.11,34.49,32.23,59.33,498.01,0
2025-11-04 14:20:59,36.58,20.56,66.08,47.77,1106.0,0
2025-11-04 14:20:59,27.0,21.25,56.73,91.87,1124.91,0
2025-11-04 14:20:59,29.69,25.23,40.74,67.09,103.52,0
2025-11-04 14:20:59,19.94,41.57,77.82,39.54,788.34,2
2025-11-04 14:20:59,31.09,36.68,31.68,37.0,259.61,0
2025-11-04 14:20:59,31.37,31.96,86.42,67.64,839.54,2
2025-11-04 14:20:59,33.32,18.74,28.13,85.93,560.26,1
2025-11-04 14:20:59,29.63,21.46,31.31,83.4,139.27,0
2025-11-04 14:20:59,33.3,36.6,15.29,48.4,998.89,1
2025-11-04 14:20:59,34.27,26.26,54.15,44.27,671.59,0
2025-11-04 14:20:59,27.77,24.36,67.08,77.29,249.13,0
2025-11-04 14:20:59,15.69,41.72,24.25,36.2,365.13,1
2025-11-04 14:20:59,26.55,35.7,68.54,51.99,747.73,0
2025-11-04 14:20:59,35.81,37.6,56.53,81.0,1131.49,0
2025-11-04 14:20:59,37.77,30.35,80.23,72.84,777.34,2
2025-11-04 14:20:59,34.3,34.14,58.19,53.82,815.92,0
2025-11-04 14:20:59,27.17,32.43,71.9,60.54,733.73,2
2025-11-04 14:20:59,16.31,35.94,52.38,81.53,944.49,0
2025-11-04 14:20:59,34.58,36.46,65.12,83.23,337.59,0
2025-11-04 14:20:59,33.67,38.76,81.16,40.63,1138.01,2
2025-11-04 14:20:59,33.54,18.38,30.78,58.25,354.45,0
2025-11-04 14:20:59,23.66,26.98,72.96,82.53,518.74,2
2025-11-04 14:20:59,37.99,34.22,51.48,74.1,313.74,0
2025-11-04 14:20:59,22.08,39.16,64.91,67.09,307.49,0
2025-11-04 14:20:59,20.63,26.25,53.99,55.9,503.2,0
2025-11-04 14:20:59,36.1,33.12,10.03,68.26,668.51,1
2025-11-04 14:20:59,23.58,35.9,33.38,48.2,686.41,0
2025-11-04 14:20:59,15.76,34.49,35.49,41.64,710.81,0
2025-11-04 14:20:59,32.0,41.73,17.34,67.11,611.43,1
2025-11-04 14:20:59,27.24,26.25,11.78,32.65,470.89,1
2025-11-04 14:20:59,32.89,32.26,35.54,56.49,498.2,0
2025-11-04 14:20:59,19.66,26.59,16.6,84.79,747.39,1
2025-11-04 14:20:59,19.86,19.34,71.15,56.52,714.96,2
2025-11-04 14:20:59,18.38,20.4,21.99,85.6,1045.38,1
2025-11-04 14:20:59,22.72,34.21,33.04,30.94,390.26,0
2025-11-04 14:20:59,25.04,32.39,16.53,47.28,276.54,1
2025-11-04 14:20:59,18.17,28.35,20.0,65.7,329.33,1
2025-11-04 14:20:59,15.01,29.83,74.08,83.16,133.88,2
2025-11-04 14:20:59,22.4,30.63,10.43,32.33,718.2,1
2025-11-04 14:20:59,20.75,35.27,49.17,51.24,355.15,0
2025-11-04 14:20:59,15.87,19.62,18.48,92.9,1158.9,1
2025-11-04 14:20:59,34.9,37.74,70.87,67.67,254.6,2
2025-11-04 14:20:59,15.11,25.2,84.08,63.14,106.4,2
2025-11-04 14:20:59,28.91,20.69,85.54,34.81,388.5,2
2025-11-04 14:20:59,30.45,38.69,17.05,38.7,1019.04,1
2025-11-04 14:20:59,24.0,37.83,30.9,84.19,566.24,0
2025-11-04 14:20:59,22.37,39.12,27.22,89.42,853.25,1
2025-11-04 14:20:59,35.6,26.69,37.96,74.9,679.87,0
2025-11-04 14:20:59,37.47,20.45,69.64,86.5,702.21,0
2025-11-04 14:20:59,31.23,22.78,51.5,56.01,1141.27,0
2025-11-04 14:20:59,30.46,36.93,51.7,64.46,306.02,0
2025-11-04 14:20:59,15.19,28.94,69.86,30.44,812.44,0
2025-11-04 14:20:59,32.68,27.65,60.11,84.13,1084.61,0
2025-11-04 14:20:59,29.63,37.2,20.94,72.62,396.47,1
2025-11-04 14:20:59,23.21,30.99,59.15,59.35,802.31,0
2025-11-04 14:20:59,26.8,28.09,59.16,34.59,580.63,0
2025-11-04 14:20:59,21.78,37.34,39.51,47.53,1037.92,0
2025-11-04 14:20:59,35.04,40.7,11.15,49.52,1169.82,1
2025-11-04 14:20:59,21.85,26.84,50.96,40.24,585.07,0
2025-11-04 14:20:59,16.28,27.33,66.47,45.2,373.88,0
2025-11-04 14:20:59,23.71,29.13,65.85,42.12,1003.0,0
2025-11-04 14:20:59,24.44,36.51,23.02,43.9,879.8,1
2025-11-04 14:20:59,35.94,28.37,35.22,63.38,510.18,0
2025-11-04 14:20:59,18.44,38.32,20.21,62.61,1149.77,1
2025-11-04 14:20:59,27.84,23.16,65.25,54.4,163.88,0
2025-11-04 14:20:59,28.19,19.78,22.66,37.43,802.27,1
2025-11-04 14:20:59,31.66,41.12,17.63,81.1,298.91,1
2025-11-04 14:20:59,24.54,24.03,22.12,52.98,463.49,1
2025-11-04 14:20:59,18.36,23.21,18.55,47.0,705.84,1
2025-11-04 14:20:59,18.1,22.61,39.96,63.05,545.33,0
2025-11-04 14:20:59,35.41,37.52,49.65,71.78,1151.58,0
